site_no,station_nm,month,year,decade,Latitude,Longitude,sample_dt,num_pix,B1,B2,B3,B4,B6,cluster,SSC_mgL
st_s001_ref,st_s001_ref,8,2000,2000,68.1874202051876,-156.065769984692,2000-08-01,3,376,520,387,1048,286,3,19.0979260813516
st_s001_ref,st_s001_ref,8,2002,2000,68.1874202051876,-156.065769984692,2002-08-23,19,713,959,972,909,284,3,79.1077762402728
st_s001_ref,st_s001_ref,6,2004,2000,68.1874202051876,-156.065769984692,2004-06-09,5,476,759,726,676,292,3,44.0250537595576
st_s001_ref,st_s001_ref,8,2004,2000,68.1874202051876,-156.065769984692,2004-08-28,12,656,919,823,673,284,3,47.6817070121424
st_s001_ref,st_s001_ref,6,2005,2005,68.1874202051876,-156.065769984692,2005-06-28,4,493,686,589,1057,298,3,34.2699877639661
st_s001_ref,st_s001_ref,7,2005,2005,68.1874202051876,-156.065769984692,2005-07-30,12,549,780,646,1040,291,3,31.3592937953781
st_s001_ref,st_s001_ref,8,2005,2005,68.1874202051876,-156.065769984692,2005-08-15,11,628,882,751,1150,296,3,36.6885865768405
st_s001_ref,st_s001_ref,8,2005,2005,68.1874202051876,-156.065769984692,2005-08-31,7,553,728,737,689,276,3,69.2593014932142
st_s001_ref,st_s001_ref,5,2006,2005,68.1874202051876,-156.065769984692,2006-05-30,16,602,859,938,673,285,3,95.5754433323494
st_s001_ref,st_s001_ref,7,2007,2005,68.1874202051876,-156.065769984692,2007-07-04,14,402,587,466,856,296,3,26.2885472547447
st_s001_ref,st_s001_ref,8,2007,2005,68.1874202051876,-156.065769984692,2007-08-21,1,456,473,378,384,287,3,16.8409258667574
st_s001_ref,st_s001_ref,5,2008,2005,68.1874202051876,-156.065769984692,2008-05-19,16,1231,1217,1338,1240,279,3,121.060890394207
st_s001_ref,st_s001_ref,7,2008,2005,68.1874202051876,-156.065769984692,2008-07-06,9,352,490,398,771,294,3,29.5338594857565
st_s001_ref,st_s001_ref,8,2008,2005,68.1874202051876,-156.065769984692,2008-08-23,1,426,499,480,491,286,3,53.751831800265
st_s001_ref,st_s001_ref,5,2009,2005,68.1874202051876,-156.065769984692,2009-05-22,12,764,941,1056,897,283,3,114.94019187805
st_s001_ref,st_s001_ref,6,2010,2010,68.1874202051876,-156.065769984692,2010-06-26,2,346,481,472,538,289,3,82.3745966618749
st_s001_ref,st_s001_ref,7,2010,2010,68.1874202051876,-156.065769984692,2010-07-12,1,409,471,427,485,287,3,36.0576585900952
st_s001_ref,st_s001_ref,8,2010,2010,68.1874202051876,-156.065769984692,2010-08-29,1,355,514,517,406,286,3,68.7693552330939
st_s001_ref,st_s001_ref,5,2011,2010,68.1874202051876,-156.065769984692,2011-05-28,14,693,949,1089,867,289,3,123.638119708437
st_s001_ref,st_s001_ref,8,2011,2010,68.1874202051876,-156.065769984692,2011-08-16,2,444,565,414,462,284,3,16.5907454779052
st_s001_ref,st_s001_ref,5,2012,2010,68.1874202051876,-156.065769984692,2012-05-30,1,436,459,483,428,279,3,64.6364155193746
st_s001_ref,st_s001_ref,6,2013,2010,68.1874202051876,-156.065769984692,2013-06-18,4,402,537,486,537,299,3,25.8162839924038
st_s001_ref,st_s001_ref,6,2014,2010,68.1874202051876,-156.065769984692,2014-06-21,4,535,853,881,914,295,3,81.3812290807891
st_s001_ref,st_s001_ref,6,2015,2015,68.1874202051876,-156.065769984692,2015-06-24,1,453,650,500,1126,296,3,27.4953854467408
st_s001_ref,st_s001_ref,7,2015,2015,68.1874202051876,-156.065769984692,2015-07-10,7,516,724,626,1061,291,3,38.7407347680219
st_s001_ref,st_s001_ref,7,2015,2015,68.1874202051876,-156.065769984692,2015-07-26,4,602,750,693,1075,286,3,52.8956286009245
st_s001_ref,st_s001_ref,7,2016,2015,68.1874202051876,-156.065769984692,2016-07-12,1,414,600,477,1127,295,3,35.2333337111909
st_s001_ref,st_s001_ref,8,2016,2015,68.1874202051876,-156.065769984692,2016-08-13,4,409,506,410,458,288,3,27.7496623282434
st_s001_ref,st_s001_ref,8,2016,2015,68.1874202051876,-156.065769984692,2016-08-29,3,400,489,417,357,282,3,17.7827703846967
st_s001_ref,st_s001_ref,6,2017,2015,68.1874202051876,-156.065769984692,2017-06-29,12,250,292,229,369,292,3,23.7446120425731
st_s001_ref,st_s001_ref,7,2017,2015,68.1874202051876,-156.065769984692,2017-07-15,20,477,587,471,1062,297,3,24.9840344315289
st_s001_ref,st_s001_ref,6,2018,2015,68.1874202051876,-156.065769984692,2018-06-16,2,633,697,733,1017,284,3,74.6973774213242
st_s001_ref,st_s001_ref,6,2019,2015,68.1874202051876,-156.065769984692,2019-06-03,12,531,757,761,543,288,3,53.136308920928
st_s001_ref,st_s001_ref,6,2021,2015,68.1874202051876,-156.065769984692,2021-06-24,5,682,831,753,1229,286,3,42.1537453000879
st_s001_ref,st_s001_ref,6,2022,2015,68.1874202051876,-156.065769984692,2022-06-07,10,504,675,689,522,281,3,57.2099338086343
st_s001_ref,st_s001_ref,7,2022,2015,68.1874202051876,-156.065769984692,2022-07-11,14,312,300,205,432,289,3,7.32218538020046
st_s001_ref,st_s001_ref,6,2001,2000,68.1874202051876,-156.065769984692,2001-06-24,17,541,697,567,636,295,3,23.5784607771914
st_s001_ref,st_s001_ref,5,2002,2000,68.1874202051876,-156.065769984692,2002-05-26,22,562,810,989,735,284,3,161.721450168961
st_s001_ref,st_s001_ref,6,2002,2000,68.1874202051876,-156.065769984692,2002-06-11,5,575,662,632,599,283,3,32.9739837006852
st_s001_ref,st_s001_ref,7,2002,2000,68.1874202051876,-156.065769984692,2002-07-29,1,299,403,356,397,292,3,39.9708668183385
st_s001_ref,st_s001_ref,8,2002,2000,68.1874202051876,-156.065769984692,2002-08-30,4,788,962,937,986,281,3,56.1644763063868
st_s001_ref,st_s001_ref,5,2004,2000,68.1874202051876,-156.065769984692,2004-05-31,10,599,901,1085,777,289,3,149.890191652253
st_s001_ref,st_s001_ref,8,2004,2000,68.1874202051876,-156.065769984692,2004-08-03,21,580,953,1065,1206,289,3,174.823290760207
st_s001_ref,st_s001_ref,8,2004,2000,68.1874202051876,-156.065769984692,2004-08-19,2,659,944,991,561,293,3,62.9628680574524
st_s001_ref,st_s001_ref,7,2005,2005,68.1874202051876,-156.065769984692,2005-07-21,6,509,715,575,1084,293,3,32.8616588208831
st_s001_ref,st_s001_ref,8,2006,2005,68.1874202051876,-156.065769984692,2006-08-25,2,380,540,414,489,282,3,28.7160850225223
st_s001_ref,st_s001_ref,7,2007,2005,68.1874202051876,-156.065769984692,2007-07-11,4,388,624,528,1076,291,3,50.3895097514551
st_s001_ref,st_s001_ref,6,2008,2005,68.1874202051876,-156.065769984692,2008-06-27,1,540,713,578,429,290,3,19.1975493352614
st_s001_ref,st_s001_ref,8,2008,2005,68.1874202051876,-156.065769984692,2008-08-30,6,769,910,920,1204,286,3,107.706963348896
st_s001_ref,st_s001_ref,7,2010,2010,68.1874202051876,-156.065769984692,2010-07-03,1,363,533,478,1044,295,3,62.6845024549252
st_s001_ref,st_s001_ref,6,2012,2010,68.1874202051876,-156.065769984692,2012-06-06,6,596,860,996,811,289,3,112.104800785376
st_s001_ref,st_s001_ref,7,2012,2010,68.1874202051876,-156.065769984692,2012-07-08,3,768,937,813,1203,286,3,34.5060473024012
st_s001_ref,st_s001_ref,6,2013,2010,68.1874202051876,-156.065769984692,2013-06-25,15,539,800,694,842,290,3,39.0997430963016
st_s001_ref,st_s001_ref,5,2015,2015,68.1874202051876,-156.065769984692,2015-05-30,19,575,872,1043,958,286,3,170.011258831883
st_s001_ref,st_s001_ref,5,2016,2015,68.1874202051876,-156.065769984692,2016-05-16,8,1170,1344,1538,1315,279,3,161.971612786826
st_s001_ref,st_s001_ref,6,2016,2015,68.1874202051876,-156.065769984692,2016-06-17,8,568,781,773,660,294,3,57.2705915581119
st_s001_ref,st_s001_ref,7,2016,2015,68.1874202051876,-156.065769984692,2016-07-03,2,421,524,472,678,299,3,33.6009833773318
st_s001_ref,st_s001_ref,8,2016,2015,68.1874202051876,-156.065769984692,2016-08-04,2,256,429,301,407,285,3,20.5209542249535
st_s001_ref,st_s001_ref,6,2017,2015,68.1874202051876,-156.065769984692,2017-06-04,10,540,760,872,626,287,3,103.503112839656
st_s001_ref,st_s001_ref,6,2018,2015,68.1874202051876,-156.065769984692,2018-06-07,2,662,1007,1126,1117,283,3,132.210434558849
st_s001_ref,st_s001_ref,7,2018,2015,68.1874202051876,-156.065769984692,2018-07-25,6,468,747,564,1102,295,3,23.8854150952469
st_s001_ref,st_s001_ref,8,2018,2015,68.1874202051876,-156.065769984692,2018-08-10,1,360,472,379,487,285,3,33.3648207456625
st_s001_ref,st_s001_ref,5,2019,2015,68.1874202051876,-156.065769984692,2019-05-25,21,531,789,935,788,288,3,144.327617038768
st_s001_ref,st_s001_ref,6,2019,2015,68.1874202051876,-156.065769984692,2019-06-26,8,360,495,426,764,296,3,30.9152103292704
st_s001_ref,st_s001_ref,7,2019,2015,68.1874202051876,-156.065769984692,2019-07-12,5,413,559,471,833,297,3,25.965704177377
st_s001_ref,st_s001_ref,8,2020,2015,68.1874202051876,-156.065769984692,2020-08-15,1,622,604,565,447,290,3,27.3741366553266
st_s001_ref,st_s001_ref,5,2021,2015,68.1874202051876,-156.065769984692,2021-05-30,2,512,707,738,601,285,3,70.8044394243375
st_s001_ref,st_s001_ref,6,2022,2015,68.1874202051876,-156.065769984692,2022-06-12,1,579,762,677,656,285,3,37.3244412917356
st_s001_ref,st_s001_ref,6,2023,2015,68.1874202051876,-156.065769984692,2023-06-17,3,658,808,822,1035,287,3,87.7071163962552
st_s001_ref,st_s001_ref,8,2023,2015,68.1874202051876,-156.065769984692,2023-08-05,3,430,584,503,1017,292,3,48.3974658776453
st_s001_ref,st_s001_ref,6,2013,2010,68.1874202051876,-156.065769984692,2013-06-19,9,347,520,386,267,303,3,14.355995223474
st_s001_ref,st_s001_ref,7,2014,2010,68.1874202051876,-156.065769984692,2014-07-08,2,333,513,395,32,296,3,18.6682090558672
st_s001_ref,st_s001_ref,6,2016,2015,68.1874202051876,-156.065769984692,2016-06-27,2,436,729,628,787,292,3,38.1590193365309
st_s001_ref,st_s001_ref,8,2016,2015,68.1874202051876,-156.065769984692,2016-08-30,7,233,366,238,92,291,3,12.6027166070482
st_s001_ref,st_s001_ref,6,2018,2015,68.1874202051876,-156.065769984692,2018-06-01,2,510,459,400,598,290,3,17.1406744073941
st_s001_ref,st_s001_ref,6,2019,2015,68.1874202051876,-156.065769984692,2019-06-04,5,424,667,610,404,293,3,35.9113880879657
st_s001_ref,st_s001_ref,6,2020,2015,68.1874202051876,-156.065769984692,2020-06-06,2,476,824,886,391,291,3,64.7555674916226
st_s001_ref,st_s001_ref,7,2023,2015,68.1874202051876,-156.065769984692,2023-07-01,3,405,680,558,166,295,3,21.93504808914
st_s001_ref,st_s001_ref,6,2024,2015,68.1874202051876,-156.065769984692,2024-06-17,2,407,615,479,367,297,3,20.1644682786627
st_s001_ref,st_s001_ref,6,2013,2010,68.1874202051876,-156.065769984692,2013-06-26,3,423,770,616,963,299,3,35.7505030466936
st_s001_ref,st_s001_ref,7,2013,2010,68.1874202051876,-156.065769984692,2013-07-12,9,275,450,348,297,299,3,15.1620944000722
st_s001_ref,st_s001_ref,6,2014,2010,68.1874202051876,-156.065769984692,2014-06-13,2,266,534,590,192,289,3,59.1029689441281
st_s001_ref,st_s001_ref,5,2015,2015,68.1874202051876,-156.065769984692,2015-05-31,17,468,788,888,412,286,3,79.3090177762791
st_s001_ref,st_s001_ref,5,2016,2015,68.1874202051876,-156.065769984692,2016-05-17,2,301,581,613,418,280,3,65.3163956798752
st_s001_ref,st_s001_ref,8,2016,2015,68.1874202051876,-156.065769984692,2016-08-05,12,215,387,295,322,292,3,16.9393410065679
st_s001_ref,st_s001_ref,7,2017,2015,68.1874202051876,-156.065769984692,2017-07-07,3,313,513,474,336,292,3,32.419700076281
st_s001_ref,st_s001_ref,6,2018,2015,68.1874202051876,-156.065769984692,2018-06-08,16,552,874,889,393,286,3,52.4857958383305
st_s001_ref,st_s001_ref,8,2018,2015,68.1874202051876,-156.065769984692,2018-08-11,15,262,408,296,280,289,3,10.2609091121783
st_s001_ref,st_s001_ref,8,2019,2015,68.1874202051876,-156.065769984692,2019-08-30,6,399,714,696,433,285,3,44.8493920555858
st_s001_ref,st_s001_ref,5,2020,2015,68.1874202051876,-156.065769984692,2020-05-12,7,637,923,1160,1436,274,3,704.796839391356
st_s001_ref,st_s001_ref,6,2020,2015,68.1874202051876,-156.065769984692,2020-06-13,8,349,584,433,333,294,3,19.4586950743927
st_s001_ref,st_s001_ref,7,2021,2015,68.1874202051876,-156.065769984692,2021-07-18,2,323,590,433,674,290,3,25.730075858251
st_s001_ref,st_s001_ref,5,2023,2015,68.1874202051876,-156.065769984692,2023-05-21,3,871,1009,1093,830,286,3,98.5070035840159
st_s001_ref,st_s001_ref,6,2024,2015,68.1874202051876,-156.065769984692,2024-06-08,14,433,737,795,300,291,3,63.9311578153781
st_s001_ref,st_s001_ref,6,2024,2015,68.1874202051876,-156.065769984692,2024-06-24,1,303,558,464,485,298,3,25.5173146550979
st_s001_ref,st_s001_ref,6,2013,2010,68.1874202051876,-156.065769984692,2013-06-01,3,385,713,766,231,287,3,54.304057691342
st_s001_ref,st_s001_ref,6,2013,2010,68.1874202051876,-156.065769984692,2013-06-17,15,361,631,526,299,298,3,25.6092632062753
st_s001_ref,st_s001_ref,8,2013,2010,68.1874202051876,-156.065769984692,2013-08-20,8,139,271,178,237,282,3,14.4752301755842
st_s001_ref,st_s001_ref,6,2014,2010,68.1874202051876,-156.065769984692,2014-06-20,16,533,949,1032,369,288,3,63.3836284182833
st_s001_ref,st_s001_ref,7,2014,2010,68.1874202051876,-156.065769984692,2014-07-06,13,353,589,475,431,297,3,23.426315025577
st_s001_ref,st_s001_ref,6,2015,2015,68.1874202051876,-156.065769984692,2015-06-23,10,413,606,482,557,297,3,18.0423236744211
st_s001_ref,st_s001_ref,7,2015,2015,68.1874202051876,-156.065769984692,2015-07-09,20,496,842,876,532,289,3,61.9937866196798
st_s001_ref,st_s001_ref,7,2015,2015,68.1874202051876,-156.065769984692,2015-07-25,15,300,494,373,314,293,3,17.3343278392722
st_s001_ref,st_s001_ref,7,2016,2015,68.1874202051876,-156.065769984692,2016-07-11,16,340,610,551,371,293,3,36.877115877646
st_s001_ref,st_s001_ref,6,2017,2015,68.1874202051876,-156.065769984692,2017-06-12,16,395,689,657,233,289,3,43.1990021781356
st_s001_ref,st_s001_ref,7,2017,2015,68.1874202051876,-156.065769984692,2017-07-30,11,345,510,334,373,294,3,8.70271898071171
st_s001_ref,st_s001_ref,7,2018,2015,68.1874202051876,-156.065769984692,2018-07-01,3,512,873,841,595,295,3,44.5771515684496
st_s001_ref,st_s001_ref,6,2019,2015,68.1874202051876,-156.065769984692,2019-06-02,17,455,774,812,342,293,3,58.4822901202876
st_s001_ref,st_s001_ref,6,2019,2015,68.1874202051876,-156.065769984692,2019-06-18,14,292,470,397,312,294,3,26.115643634294
st_s001_ref,st_s001_ref,5,2020,2015,68.1874202051876,-156.065769984692,2020-05-19,3,500,619,715,496,278,3,99.8277833172168
st_s001_ref,st_s001_ref,6,2020,2015,68.1874202051876,-156.065769984692,2020-06-20,15,436,669,558,429,292,3,24.8196571508638
st_s001_ref,st_s001_ref,7,2020,2015,68.1874202051876,-156.065769984692,2020-07-22,7,291,484,412,406,292,3,25.2500611790987
st_s001_ref,st_s001_ref,5,2021,2015,68.1874202051876,-156.065769984692,2021-05-22,3,1538,1825,1650,1093,278,3,42.956913259112
st_s001_ref,st_s001_ref,5,2023,2015,68.1874202051876,-156.065769984692,2023-05-28,6,391,740,918,472,289,3,102.182747510182
st_s001_ref,st_s001_ref,5,2024,2015,68.1874202051876,-156.065769984692,2024-05-30,3,755,981,1127,803,284,3,141.593323870545
st_s001_ref,st_s001_ref,6,2024,2015,68.1874202051876,-156.065769984692,2024-06-15,7,473,746,631,325,294,3,29.4975958906569
st_s001_ref,st_s001_ref,6,2022,2015,68.1874202051876,-156.065769984692,2022-06-04,3,439,758,816,161,290,3,53.050712970403
st_s001_ref,st_s001_ref,5,2023,2015,68.1874202051876,-156.065769984692,2023-05-22,2,787,1179,1511,1246,287,3,345.665941890063
st_s001_ref,st_s001_ref,7,2023,2015,68.1874202051876,-156.065769984692,2023-07-25,3,452,782,867,1071,299,3,197.590834758082
st_s001_ref,st_s001_ref,8,2023,2015,68.1874202051876,-156.065769984692,2023-08-10,3,360,1013,527,1223,288,3,49.9148040957379
st_s001_ref,st_s001_ref,6,2024,2015,68.1874202051876,-156.065769984692,2024-06-25,1,272,430,323,190,300,3,17.0461372043668
st_s001_ref,st_s001_ref,7,2023,2015,68.1874202051876,-156.065769984692,2023-07-16,14,427,719,743,525,289,3,58.9735717421484
st_s001_ref,st_s001_ref,6,2024,2015,68.1874202051876,-156.065769984692,2024-06-16,14,384,597,489,301,298,3,21.5949510276423
st_s001_ref,st_s001_ref,6,2022,2015,68.1874202051876,-156.065769984692,2022-06-02,11,860,1013,1242,938,289,3,226.428907720339
st_s001_ref,st_s001_ref,6,2022,2015,68.1874202051876,-156.065769984692,2022-06-18,10,356,504,412,300,296,3,17.9998391616905
st_s001_ref,st_s001_ref,6,2023,2015,68.1874202051876,-156.065769984692,2023-06-05,2,294,498,499,393,292,3,50.7528490280596
st_s001_ref,st_s001_ref,7,2023,2015,68.1874202051876,-156.065769984692,2023-07-23,2,227,404,299,300,295,3,16.3338882625964
st_s001_ref,st_s001_ref,6,2024,2015,68.1874202051876,-156.065769984692,2024-06-23,6,309,499,377,285,296,3,11.2851449162803
st_s002,st_s002,8,1985,1990,68.6937602052197,-131.64161998437,1985-08-25,12,399,428,421,678,280,3,38.658993267617
st_s002,st_s002,6,1986,1990,68.6937602052197,-131.64161998437,1986-06-09,6,386,497,610,572,286,3,162.136320648274
st_s002,st_s002,6,1987,1990,68.6937602052197,-131.64161998437,1987-06-28,2,727,746,678,1006,286,3,32.1239114011621
st_s002,st_s002,5,1988,1990,68.6937602052197,-131.64161998437,1988-05-29,6,323,414,501,448,289,3,103.291249721452
st_s002,st_s002,7,1989,1990,68.6937602052197,-131.64161998437,1989-07-19,2,485,573,465,1144,297,3,27.8540700446634
st_s002,st_s002,6,1990,1990,68.6937602052197,-131.64161998437,1990-06-20,2,388,455,448,380,300,3,23.9884612866671
st_s002,st_s002,6,1993,1990,68.6937602052197,-131.64161998437,1993-06-12,1,313,371,398,385,291,3,78.4642771454891
st_s002,st_s002,8,1994,1990,68.6937602052197,-131.64161998437,1994-08-02,4,492,586,490,1096,298,3,23.1065632001826
st_s002,st_s002,6,1997,1995,68.6937602052197,-131.64161998437,1997-06-07,7,376,430,521,478,291,3,115.362574457766
st_s002,st_s002,5,1998,1995,68.6937602052197,-131.64161998437,1998-05-25,1,262,290,293,262,289,3,25.1274154545624
st_s002,st_s002,6,1998,1995,68.6937602052197,-131.64161998437,1998-06-26,1,115,226,161,563,297,3,82.7783663908334
st_s002,st_s002,7,1998,1995,68.6937602052197,-131.64161998437,1998-07-28,3,299,384,411,714,297,3,93.5499852057439
st_s002,st_s002,5,1999,1995,68.6937602052197,-131.64161998437,1999-05-28,1,305,306,342,306,290,3,75.5955624167572
st_s002,st_s002,6,2004,2000,68.6937602052197,-131.64161998437,2004-06-10,11,309,417,511,424,287,3,108.079432365964
st_s002,st_s002,7,2004,2000,68.6937602052197,-131.64161998437,2004-07-28,38,418,463,290,936,293,3,6.35439991493566
st_s002,st_s002,8,2004,2000,68.6937602052197,-131.64161998437,2004-08-29,1,363,446,573,569,290,3,256.952679573153
st_s002,st_s002,5,2006,2005,68.6937602052197,-131.64161998437,2006-05-31,5,342,378,479,428,289,3,211.978220848254
st_s002,st_s002,6,2009,2005,68.6937602052197,-131.64161998437,2009-06-08,5,291,349,438,380,290,3,126.745379609084
st_s002,st_s002,5,2011,2010,68.6937602052197,-131.64161998437,2011-05-29,1,369,475,559,482,294,3,99.5953757444014
st_s002,st_s002,6,1984,1990,68.6937602052197,-131.64161998437,1984-06-10,3,293,420,464,454,293,3,68.1484532045862
st_s002,st_s002,7,1985,1990,68.6937602052197,-131.64161998437,1985-07-15,1,445,624,575,1039,284,3,60.5379948278117
st_s002,st_s002,6,1987,1990,68.6937602052197,-131.64161998437,1987-06-03,8,426,526,600,603,286,3,110.750023039058
st_s002,st_s002,6,1989,1990,68.6937602052197,-131.64161998437,1989-06-08,2,286,333,370,319,293,3,62.9385520644952
st_s002,st_s002,6,1991,1990,68.6937602052197,-131.64161998437,1991-06-14,2,281,381,392,344,292,3,33.2771430474057
st_s002,st_s002,5,1992,1990,68.6937602052197,-131.64161998437,1992-05-31,9,777,936,1058,1226,280,3,168.494117293214
st_s002,st_s002,7,1993,1990,68.6937602052197,-131.64161998437,1993-07-05,1,501,672,685,1043,297,3,84.2038817486104
st_s002,st_s002,5,1994,1990,68.6937602052197,-131.64161998437,1994-05-21,8,398,493,612,517,286,3,177.035103018224
st_s002,st_s002,6,1994,1990,68.6937602052197,-131.64161998437,1994-06-06,5,241,326,396,325,291,3,82.456870363324
st_s002,st_s002,5,1995,1995,68.6937602052197,-131.64161998437,1995-05-08,11,544,476,607,632,281,3,172.873339327483
st_s002,st_s002,5,1995,1995,68.6937602052197,-131.64161998437,1995-05-24,8,793,816,865,862,279,3,96.8345769087284
st_s002,st_s002,8,1998,1995,68.6937602052197,-131.64161998437,1998-08-20,3,479,634,659,1068,293,3,145.506191918856
st_s002,st_s002,7,2004,2000,68.6937602052197,-131.64161998437,2004-07-19,51,343,377,274,754,294,3,13.1758308665439
st_s002,st_s002,6,2005,2005,68.6937602052197,-131.64161998437,2005-06-04,3,232,304,341,265,291,3,92.6153606649865
st_s002,st_s002,6,2005,2005,68.6937602052197,-131.64161998437,2005-06-20,1,180,346,374,308,292,3,43.9366998071489
st_s002,st_s002,8,2005,2005,68.6937602052197,-131.64161998437,2005-08-07,11,646,716,616,1217,294,3,29.4785995473009
