system:index,area_m2,control,count,label,mean,net_change,.geo
00000000000000000008_00000000000000000008,16272.0,1.362121663307844,2,-90452011259140,1.5866435245051458,0.2245218611973019,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.67222835765702,72.08288013809316],[-120.6747790705002,72.08308085599464],[-120.67543437265489,72.08229153735414],[-120.6728794420523,72.08209086566123],[-120.67222835765702,72.08288013809316]]],[[[-120.67222835765702,72.08288013809316],[-120.66967333083993,72.08267953272126],[-120.6690176739289,72.08346428881909],[-120.67157293832534,72.08366497824336],[-120.67222835765702,72.08288013809316]]]]}"
00000000000000000053_00000000000000000053,24368.0,4.2988574937342445,3,-91985314583946,4.767844007967975,0.4689865142337304,"{""type"":""Polygon"",""coordinates"":[[[-120.56725223357694,71.7755901579195],[-120.56223576584296,71.77518433361564],[-120.56158907447035,71.77596918512994],[-120.56409972539392,71.77617424546183],[-120.56345306560897,71.77695910315535],[-120.56596344747457,71.77715974480132],[-120.56725223357694,71.7755901579195]]]}"
0000000000000000004e_0000000000000000004e,24372.0,4.318172425054733,3,-91826400793982,4.293480166877142,-0.024692258177591242,"{""type"":""Polygon"",""coordinates"":[[[-120.57599670947826,71.80727206374394],[-120.56845623798888,71.80666563665778],[-120.56780971956324,71.80745040892477],[-120.57535006107142,71.80805682755953],[-120.57599670947826,71.80727206374394]]]}"
0000000000000000004a_0000000000000000004a,24375.0,3.40340553597461,3,-91688961840547,2.7623151806603206,-0.6410903553142893,"{""type"":""Polygon"",""coordinates"":[[[-120.45967643807283,71.82468929040475],[-120.45464656839462,71.8242790937161],[-120.45334452114216,71.82584863473804],[-120.45585928347256,71.82605377282354],[-120.4565105534939,71.82526899253241],[-120.45902530198387,71.82547408243438],[-120.45967643807283,71.82468929040475]]]}"
0000000000000000004f_0000000000000000004f,24376.0,3.4381061233625436,3,-91834990728431,3.3942916103668868,-0.04381451299565686,"{""type"":""Polygon"",""coordinates"":[[[-120.93412480926197,71.83481593954565],[-120.93160534729431,71.83461975172476],[-120.93223415180853,71.83383490600183],[-120.92971461134994,71.83363872799477],[-120.92845283546785,71.83520828700684],[-120.9334915218168,71.83560515250404],[-120.93412480926197,71.83481593954565]]]}"
00000000000000000044_00000000000000000044,24380.0,3.9966558534369696,3,-91521458115939,3.9702783958199075,-0.026377457617062117,"{""type"":""Polygon"",""coordinates"":[[[-120.59803790964126,71.86848209153057],[-120.59047081254343,71.86788018562373],[-120.58981972149891,71.86866495198734],[-120.59738683950698,71.86926692484442],[-120.59803790964126,71.86848209153057]]]}"
0000000000000000003d_0000000000000000003d,24385.0,4.127713738279561,3,-91366839293237,2.2776496499736663,-1.8500640883058947,"{""type"":""Polygon"",""coordinates"":[[[-120.69094774966486,71.90601885547373],[-120.68335828806406,71.90541684508531],[-120.6827162086608,71.90620170914637],[-120.69030112360228,71.90680367345415],[-120.69094774966486,71.90601885547373]]]}"
00000000000000000035_00000000000000000035,24387.0,3.216324129521239,3,-91289529881907,3.257388307984998,0.041064178463759315,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.6818556163983,71.92036381120637],[-120.68438837665408,71.9205644102443],[-120.68503486505483,71.91977966724285],[-120.68250226742215,71.91957896187999],[-120.6818556163983,71.92036381120637]]],[[[-120.6818556163983,71.92036381120637],[-120.67679457049168,71.91996245735047],[-120.6761479136254,71.92075171338941],[-120.68120897760126,71.92115300997564],[-120.6818556163983,71.92036381120637]]]]}"
00000000000000000031_00000000000000000031,24391.0,2.489496686607764,3,-91152090928401,1.8120773940817914,-0.6774192925259725,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.74670423967814,71.95311144661953],[-120.74606215307536,71.95389620500784],[-120.7485995464548,71.9540968714089],[-120.74924154859784,71.95331210418473],[-120.74670423967814,71.95311144661953]]],[[[-120.74670423967814,71.95311144661953],[-120.74735078427163,71.95232213914002],[-120.74228073746156,71.95192526645451],[-120.74163425576317,71.95271004871401],[-120.74670423967814,71.95311144661953]]]]}"
00000000000000000022_00000000000000000022,24396.0,1.5876380983261236,3,-90963112367360,1.5211467523214621,-0.06649134600466144,"{""type"":""Polygon"",""coordinates"":[[[-120.76279713784503,71.98952887461391],[-120.76025556259573,71.98932820888778],[-120.75960900921855,71.99011302533812],[-120.75706718756646,71.98991235126779],[-120.75642072768176,71.99070158265097],[-120.7615039974386,71.9910984475315],[-120.76279713784503,71.98952887461391]]]}"
00000000000000000028_00000000000000000028,24396.0,2.6994731574542614,3,-91031831844044,2.270099692315005,-0.42937346513925645,"{""type"":""Polygon"",""coordinates"":[[[-120.90398121327598,71.98883775108285],[-120.90143497059314,71.98864151429648],[-120.90207717801046,71.98785675920537],[-120.89953105741417,71.98765602477171],[-120.8982558644835,71.98923015415552],[-120.90333907121111,71.98962697887023],[-120.90398121327598,71.98883775108285]]]}"
00000000000000000021_00000000000000000021,24398.0,2.731974182280327,3,-90924457661658,2.4347259745928342,-0.2972482076874927,"{""type"":""Polygon"",""coordinates"":[[[-120.85300487192029,72.00494841989156],[-120.84791702402575,72.00455155314623],[-120.84663259865391,72.0061256450364],[-120.84917456298068,72.00632631246393],[-120.84981659132958,72.0055370459726],[-120.85236275026897,72.00573773842865],[-120.85300487192029,72.00494841989156]]]}"
00000000000000000020_00000000000000000020,24399.0,2.884555098660139,3,-90924457661649,2.5925540365312076,-0.2920010621289313,"{""type"":""Polygon"",""coordinates"":[[[-120.87845735305795,72.00693271961589],[-120.87081880460903,72.00633970849624],[-120.8701767239238,72.00712451296778],[-120.87781529763299,72.00771759107059],[-120.87845735305795,72.00693271961589]]]}"
00000000000000000014_00000000000000000014,24402.0,1.8649202235227196,3,-90658169689414,0.7541881754579034,-1.1107320480648162,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.53857140233964,72.03125717240866],[-120.54111734957885,72.03146229618855],[-120.54177290404772,72.03067298482833],[-120.53922676235955,72.03047237717344],[-120.53857140233964,72.03125717240866]]],[[[-120.53857140233964,72.03125717240866],[-120.53602524481917,72.0310565159764],[-120.53536974766023,72.03184129931094],[-120.53791575914028,72.03204200473598],[-120.53857140233964,72.03125717240866]]],[[[-120.53536974766023,72.03184129931094],[-120.53282339356745,72.03163616693647],[-120.53216809112442,72.03242544070814],[-120.53471419829738,72.03262607974989],[-120.53536974766023,72.03184129931094]]]]}"
00000000000000000009_00000000000000000009,24404.0,1.20921460464011,3,-90482076030338,-0.5355978487966959,-1.744812453436806,"{""type"":""Polygon"",""coordinates"":[[[-120.36063969202799,72.0522149247293],[-120.35300136180003,72.05159959437553],[-120.35233700540277,72.05238436175888],[-120.35997535836465,72.05299975918467],[-120.36063969202799,72.0522149247293]]]}"
00000000000000000011_00000000000000000011,24404.0,2.111610724137767,3,-90623809951004,1.7852132028146277,-0.32639752132313915,"{""type"":""Polygon"",""coordinates"":[[[-120.64029678018493,72.04602568193137],[-120.63774607540206,72.04582506784435],[-120.63709519672264,72.04660984937335],[-120.63454892323806,72.04640922537328],[-120.63389345998286,72.04719395615757],[-120.63899023168099,72.04759530147128],[-120.64029678018493,72.04602568193137]]]}"
00000000000000000015_00000000000000000015,24404.0,0.4234753209797836,3,-90688234460374,0.6534831088748555,0.23000778789507192,"{""type"":""Polygon"",""coordinates"":[[[-120.82848861187063,72.04822406753767],[-120.82593804128959,72.04802787223745],[-120.82529154480018,72.0488126168535],[-120.82274072566987,72.04861641315361],[-120.82209869542704,72.04940125479793],[-120.82719997194057,72.0497981122971],[-120.82848861187063,72.04822406753767]]]}"
0000000000000000000a_0000000000000000000a,24405.0,0.792169367886321,3,-90490665964906,0.01665700052807581,-0.7755123673582451,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.42053452149152,72.05535412241045],[-120.42308507189725,72.05555482815191],[-120.42374482726137,72.05476997437819],[-120.42119888302773,72.05456485513898],[-120.42053452149152,72.05535412241045]]],[[[-120.42053452149152,72.05535412241045],[-120.41544213035968,72.05494394129587],[-120.41477762151884,72.05572872015733],[-120.41987447753971,72.05613888890475],[-120.42053452149152,72.05535412241045]]]]}"
